movie_id,title,genre,language,release_year,imdb_rating,director,revenue
8843,Burning River,Adventure,English,2013,7.6,Nina Sharma,16701452.69
8844,Shattered Kingdom,Comedy,Korean,1989,5.1,Maria Smith,18808794.82
8845,Silent Kingdom,Animation,Spanish,2024,5,David Muller,4116043.88
8846,Rising Shadows,Animation,Telugu,1986,8.6,Luis Reddy,199549228.2
8847,Sacred Echo,Sci-Fi,German,2003,7.7,Hana Sharma,19420093.49
8848,Last Storm,Fantasy,English,2020,3.3,Raj Kapoor,1490766
8849,Rising Empire,Documentary,German,1991,2.8,Nina Smith,6111747.84
8850,Midnight Journey,Thriller,English,2015,6,James Kim,93082000.32
8851,Shattered Symphony,Animation,Mandarin,1999,5.1,Michael Sharma,18425449.81
8852,Sacred Storm,Romance,French,2006,2.3,Priya Smith,2730743.87
8853,Shattered Echo,Adventure,Japanese,2018,5.1,Maria Wong,8010624.4
8854,Rising Garden,Horror,English,2023,2,Hana Rossi,5127738.87
8855,Burning Dream,Crime,Hindi,1991,4.1,Wei Fernandes,137146891.9
8856,Crimson Kingdom,Thriller,Hindi,2013,9,Carlos Iyer,9730497.37
8857,Dark Path,Documentary,Hindi,1981,8,Elena Anderson,684758.48
8858,Burning Legacy,Adventure,Korean,1995,9.2,Arjun Silva,15105423.87
8859,Silent Kingdom,Horror,Spanish,2026,2.8,Nina Smith,18709812.8
8860,Crimson War,Action,English,2009,9.5,Maria Lee,60568644.17
8861,Forgotten Empire,Animation,Hindi,1991,5.7,Carlos Garcia,14545980.95
8862,Rising Heart,Crime,French,1986,2.2,Wei Silva,11989470.75
8863,Shattered Echo,Drama,Italian,2016,2.1,Priya Iyer,13656173.53
8864,Crimson Dream,Crime,Mandarin,1984,2.8,Anjali Nolan,10772018.83
8865,Golden Empire,Documentary,Mandarin,2013,7.4,Raj Fernandes,6931328.48
8866,Burning Echo,Comedy,Spanish,2010,7.7,Arjun Kim,2935614.46
8867,Wild Shadows,Adventure,Japanese,1999,6.6,Chris Nolan,13788639.37
8868,Endless Empire,Drama,French,1985,2.4,Michael Silva,1706449.09
8869,Broken War,Horror,English,1988,2.4,Arjun Sharma,2571365.13
8870,Lost City,Crime,Hindi,2015,3.7,Raj Kumar,15344014.54
8871,Midnight Truth,Drama,French,2010,6.8,Carlos Sharma,9344143.15
8872,Eternal Shadows,Drama,Japanese,2024,5.7,Luis Chen,16396470.1
8873,Eternal Legacy,Drama,English,2022,6.7,James Nolan,5575423.79
8874,Broken Island,Drama,Mandarin,1996,8.5,Aiko Kumar,17600007.44
8875,Forgotten Legacy,Adventure,Hindi,2016,6.1,Hana Kapoor,122276422.6
8876,Forgotten Shadows,Comedy,Telugu,2007,2.9,Maria Anderson,17917131.68
8877,Silent Kingdom,Drama,Spanish,1995,2.7,James Kapoor,11616104.31
8878,Endless Flame,Romance,Spanish,1998,6.1,Michael Sharma,10725910.42
8879,Dark Heart,Sci-Fi,English,1986,7.6,Priya Watanabe,15939596.64
8880,Last Shadows,Romance,French,1988,6.4,Wei Kumar,4055740.43
8881,Last War,Animation,Japanese,1999,7.4,Anjali Kumar,10948813.04
8882,Sacred Legacy,Fantasy,English,2002,4.9,Arjun Kumar,18423592.31
8883,Midnight Horizon,Adventure,Hindi,1982,2.2,Elena Muller,2190655486
8884,Distant Voyage,Comedy,Mandarin,1997,8.3,Anjali Iyer,13165786.26
8885,Secret Shadows,Drama,English,1982,6.3,Carlos Lee,121324020.1
8886,Golden Legacy,Crime,English,1992,6,Aiko Nolan,19007038.27
8887,Burning Kingdom,Fantasy,German,2012,5.7,Emma Smith,731513.17
8888,Sacred Island,Animation,English,2026,6.8,Anjali Smith,6958333.71
8889,Dark Horizon,Thriller,Japanese,2019,8,Priya Fernandes,8110153.08
8890,Wild Island,Horror,Portuguese,2018,6.6,Carlos Smith,4513708.83
8891,Wild Dream,Action,German,2009,8.2,James Kumar,3507820.69
8892,Last Garden,Fantasy,English,2006,3.1,Raj Wong,19730023.69
8893,Midnight Path,Thriller,English,1999,8.1,Luis Patel,11384285.46
8894,Last Path,Animation,English,1988,4.5,Aiko Sharma,13090631.33
8895,Last Horizon,Thriller,Italian,2021,3.2,Sofia Muller,12156037.03
8896,Silent River,Documentary,English,2004,2.7,Luis Kim,2084882.63
8897,Distant Garden,Drama,Spanish,2004,9.3,Elena Kumar,6433229.16
8898,Golden Shadows,Sci-Fi,English,2016,3,Anjali Garcia,973587.27
8899,Wild Echo,Drama,Hindi,1996,4.3,Raj Kapoor,3136077.34
8900,Frozen Symphony,Documentary,French,1995,8,Yuki Chen,4346822.4
8901,Hidden Truth,Drama,Portuguese,2002,5.9,Luis Nolan,19371849.67
8902,Broken Truth,Comedy,Hindi,2002,7.5,Chris Watanabe,2811436.46
8903,Hidden Flame,Animation,Italian,2010,6.8,David Watanabe,1915096541
8904,Endless Storm,Crime,English,2006,5.5,David Silva,9772121.12
8905,Broken Horizon,Thriller,English,2018,3,Anjali Nolan,10158828.78
8906,Rising Flame,Sci-Fi,English,2013,8.8,Priya Kumar,727161608.6
8907,Eternal Kingdom,Horror,Hindi,2016,7.7,Arjun Wong,13350246.93
8908,Endless City,Documentary,Spanish,1995,5,Raj Kapoor,3525979.94
8909,Distant River,Horror,Hindi,2018,4.1,Nina Sharma,17463729.13
8910,Rising Kingdom,Crime,Spanish,2009,3.7,Wei Sharma,8410022.31
8911,Wild Storm,Documentary,English,1991,7.9,Priya Reddy,14854383.49
8912,Silent Island,Comedy,English,2024,2.3,David Chen,9230369.23
8913,Eternal River,Fantasy,Mandarin,1988,6.5,Elena Costa,16804505.99
8914,Crimson Dream,Thriller,Tamil,2007,6.9,Yuki Fernandes,3245273.4
8915,Burning Island,Animation,Italian,2023,4.6,Emma Chen,11869344.64
8916,Burning Flame,Animation,Korean,1988,2.2,Sanjay Nolan,6399642.25
8917,Sacred Garden,Fantasy,French,2012,3.7,Luis Patel,47848981.18
8918,Dark Storm,Comedy,Korean,1997,8.5,Hana Sharma,7057014.69
8919,Forgotten River,Action,English,1993,4.9,Carlos Lee,17820719.93
8920,Endless Voyage,Animation,English,2009,5.1,Emma Iyer,6343000.46
8921,Crimson War,Comedy,English,2023,3.1,Carlos Smith,9251773.37
8922,Secret Shadows,Horror,Korean,2018,3.2,Elena Reddy,2688691.53
8923,Broken Horizon,Horror,Spanish,2013,6.5,Arjun Kumar,7421076.99
8924,Last River,Documentary,French,2013,6.1,James Reddy,17536674.81
8925,Sacred Flame,Animation,English,1981,5.2,Maria Anderson,7949019.81
8926,Broken Shadows,Documentary,Japanese,2021,5.4,Wei Kumar,18109005.47
8927,Frozen Truth,Animation,Portuguese,2023,6,Luis Patel,5437973.85
8928,Wild Path,Romance,English,1996,4.9,Luis Rossi,19231990.92
8929,Dark Island,Adventure,English,2023,3.8,Wei Garcia,13772857.79
8930,Distant River,Comedy,Portuguese,1987,2.6,Raj Chen,19857224.45
8931,Lost Truth,Documentary,English,1992,4.1,James Costa,5118790.61
8932,Eternal Truth,Drama,Italian,1998,7.5,Aiko Smith,16200761.98
8933,Rising Symphony,Crime,Telugu,2026,5.5,Arjun Costa,10098769.05
8934,Wild Dream,Horror,Japanese,2007,2.1,Chris Watanabe,6589577.06
8935,Secret Legacy,Thriller,Hindi,2009,4.4,Arjun Anderson,13737726.94
8936,Dark Garden,Thriller,Japanese,2018,5,Luis Garcia,2952686.06
8937,Frozen Path,Crime,Mandarin,2026,4.7,James Sharma,18699651.11
8938,Broken Kingdom,Fantasy,German,2008,6.5,Chris Lee,4627624.36
8939,Midnight Truth,Adventure,Spanish,1993,4.5,Carlos Smith,741679.63
8940,Dark Heart,Thriller,Hindi,2014,2.5,Michael Anderson,10540881.77
8941,Sacred Journey,Animation,Hindi,2024,5.9,Michael Lee,19718134.42
8942,Lost Truth,Crime,Tamil,2006,2.9,Aiko Fernandes,10090419.84
8943,Frozen Heart,Action,Italian,1987,7.3,Priya Lee,17128749.44
8944,Dark Dream,Thriller,Hindi,1994,5.8,Aiko Kim,15072213.45
8945,Lost River,Crime,Telugu,2018,7.8,Sanjay Nolan,16146541.64
8946,Silent City,Documentary,Italian,2017,6.4,Michael Rossi,11465058.08
8947,Broken Journey,Horror,English,2017,2.9,Elena Iyer,165562410.5
8948,Dark Heart,Horror,Italian,1980,5.2,Wei Sharma,3850946.85
8949,Eternal Kingdom,Thriller,Hindi,1989,3.7,James Iyer,3719601.44
8950,Secret Journey,Sci-Fi,Japanese,1996,5.9,Emma Fernandes,52982441.44
8951,Broken Symphony,Fantasy,Hindi,1995,4.3,Anjali Anderson,947736.19
8952,Rising Journey,Crime,Portuguese,2001,8.3,Priya Anderson,9627795.09
8953,Silent City,Crime,English,2018,8.3,Chris Patel,1489950.62
8954,Golden War,Romance,Japanese,1986,7.9,Wei Rossi,19710801.94
8955,Lost Journey,Crime,French,1984,7.1,Carlos Costa,7279627.61
8956,Eternal Flame,Comedy,Telugu,1998,7.6,Wei Wong,25603505.97
8957,Forgotten Journey,Comedy,Hindi,1982,6.5,David Wong,6852052.16
8958,Dark Dream,Adventure,Tamil,1997,4.6,Aiko Patel,6905745.08
8959,Silent Legacy,Comedy,English,1999,7.5,Aiko Muller,16193355.39
8960,Frozen Flame,Fantasy,Hindi,1991,9.2,Sofia Iyer,3763677.85
8961,Dark Shadows,Adventure,Hindi,2012,8.5,Sofia Lee,166402246.1
8962,Sacred Flame,Adventure,French,1984,8.9,Luis Smith,925323.04
8963,Midnight Echo,Animation,Italian,2022,6.9,Aiko Patel,12011529.81
8964,Wild Garden,Crime,Hindi,1994,3.4,James Wong,19377726.62
8965,Forgotten River,Sci-Fi,Hindi,1982,6.7,Priya Smith,18782532.1
8966,Distant Horizon,Fantasy,French,1997,6.6,David Patel,18853809.78
8967,Crimson Path,Fantasy,Hindi,1995,3,Aiko Watanabe,15697964.95
8968,Endless War,Horror,Mandarin,2005,4.6,Carlos Reddy,8320464.34
8969,Shattered Voyage,Animation,Portuguese,1983,4.1,Arjun Patel,9239042.82
8970,Dark City,Drama,Hindi,2026,4.6,Arjun Costa,16901354.6
8971,Golden Symphony,Thriller,German,2006,6.5,Maria Garcia,6273458.11
8972,Golden Storm,Crime,Hindi,1985,3.7,Raj Wong,1715156.42
8973,Forgotten Flame,Adventure,Italian,2002,3,Raj Lee,61564745.49
8974,Lost River,Animation,Korean,2000,2.6,Carlos Kumar,11116275.44
8975,Eternal Heart,Sci-Fi,Tamil,1987,3.5,David Fernandes,10525375.59
8976,Endless War,Comedy,Spanish,2018,9,Yuki Patel,12074460.07
8977,Midnight Shadows,Fantasy,Tamil,2023,5.5,Nina Kim,2050508.04
8978,Burning Flame,Action,Telugu,2010,7.7,Emma Costa,3791755.41
8979,Eternal Legacy,Fantasy,Spanish,2007,5.8,Priya Chen,11935919.56
8980,Eternal Garden,Adventure,Korean,1998,5.4,Sanjay Muller,83900449.52
8981,Distant Shadows,Crime,English,1992,7.8,Priya Wong,63263557
8982,Sacred River,Documentary,Telugu,2021,7.4,Aiko Garcia,1132990.34
8983,Dark Echo,Romance,German,2009,8.8,Arjun Silva,15372042.48
8984,Distant Garden,Sci-Fi,English,2007,3.9,Elena Fernandes,2660308953
8985,Wild Voyage,Sci-Fi,Japanese,2018,4.9,James Nolan,489879.94
8986,Forgotten War,Animation,Japanese,2024,8.9,Sofia Sharma,6706723.8
8987,Sacred Empire,Sci-Fi,English,1981,3,Nina Garcia,5755677.61
8988,Eternal War,Sci-Fi,Hindi,2009,7.1,Hana Kumar,16494382.58
8989,Endless Kingdom,Thriller,English,1990,3,Aiko Anderson,3409527.72
8990,Endless Horizon,Romance,Portuguese,2001,4.6,Nina Reddy,12120867.44
8991,Golden War,Romance,Tamil,1998,6.6,Sanjay Smith,12713622.41
8992,Shattered Flame,Fantasy,English,1997,4.8,Anjali Reddy,14545584.42
8993,Midnight Echo,Adventure,Korean,1980,4.4,Wei Patel,6495011.23
8994,Crimson Flame,Comedy,English,1997,5.9,Carlos Silva,1902471.01
8995,Silent City,Fantasy,English,2008,3.8,Maria Kumar,13802599.13
8996,Forgotten City,Drama,Hindi,1986,4.3,Arjun Costa,14653281.97
8997,Secret Dream,Romance,English,1985,2.4,Elena Kumar,2102922940
8998,Hidden Island,Drama,Hindi,2022,4.3,Yuki Smith,16885786.18
8999,Golden Legacy,Crime,English,1987,3.7,Priya Garcia,4816477.56
9000,Midnight Flame,Comedy,Mandarin,2015,6,Emma Smith,2957891.46
9001,Dark Shadows,Action,Korean,2010,6.5,Nina Reddy,11296778.02
9002,Golden Heart,Animation,Italian,2019,5.7,Chris Lee,124601318
9003,Wild Echo,Crime,Hindi,2001,2.2,James Kumar,7977231.64
9004,Burning Horizon,Fantasy,English,2026,8.4,David Nolan,10610146.86
9005,Secret Voyage,Sci-Fi,Hindi,1986,2.7,Hana Lee,6864523.27
9006,Burning Garden,Animation,Korean,2006,6.1,Priya Reddy,4410813.03
9007,Burning Journey,Drama,English,1994,7.8,Hana Wong,19300770.73
9008,Silent City,Sci-Fi,Tamil,2015,5.9,Luis Silva,13409919.48
9009,Distant Journey,Action,French,1981,7.5,Sofia Sharma,142833331
9010,Rising War,Romance,Portuguese,1997,6.1,Wei Reddy,9976304.54
9011,Forgotten Echo,Romance,English,2008,3.9,Aiko Lee,125966550.5
9012,Frozen Empire,Crime,Portuguese,2024,3,Yuki Muller,19340038.69
9013,Golden War,Horror,Hindi,1980,3.4,Emma Patel,19556346.38
9014,Hidden Path,Animation,English,1980,7.9,Priya Lee,12172253.64
9015,Endless Echo,Documentary,English,2021,7.3,Nina Anderson,16077957.32
9016,Last Symphony,Sci-Fi,English,2026,2.6,Yuki Nolan,4512308.52
9017,Silent City,Documentary,Hindi,2019,9.4,Raj Fernandes,19268943.88
9018,Distant Dream,Animation,Hindi,1994,8.6,Luis Chen,7956518.82
9019,Silent City,Drama,Hindi,2011,6,Michael Watanabe,18415357.91
9020,Sacred Storm,Drama,Italian,1996,4.4,Elena Kumar,8853521.75
9021,Crimson Shadows,Animation,English,2003,3.7,David Muller,17510031.36
9022,Shattered Journey,Adventure,German,2018,5.9,Elena Iyer,2268083.97
9023,Sacred Symphony,Crime,Hindi,1995,3.6,Arjun Kim,13238678.61
9024,Crimson Journey,Horror,Hindi,2018,9.2,Arjun Costa,100154081.2
9025,Frozen Empire,Action,Hindi,2009,3.4,David Costa,18094836.74
9026,Last Heart,Horror,English,2025,3.7,Michael Kumar,9152416.77
9027,Last Symphony,Drama,English,2021,8.5,Luis Chen,15747451.99
9028,Sacred Flame,Romance,Tamil,2006,8.9,David Kapoor,12131755.31
9029,Burning Horizon,Drama,English,1991,8.3,Hana Sharma,10143355.96
9030,Silent City,Animation,Italian,1993,8.1,Yuki Nolan,19876216.62
9031,Shattered Island,Adventure,Mandarin,1982,4.6,Yuki Wong,10935688.62
9032,Sacred Echo,Adventure,Italian,1987,7.1,Anjali Wong,2025323.76
9033,Hidden Symphony,Horror,English,1995,8.7,Carlos Patel,5208463.58
9034,Hidden City,Drama,German,2021,7.9,Maria Reddy,54079097.62
9035,Rising Voyage,Crime,Telugu,2013,3.9,Nina Costa,3387388.29
9036,Golden Horizon,Sci-Fi,Portuguese,2026,4.1,Chris Lee,1326064.63
9037,Eternal Heart,Fantasy,Portuguese,2026,3,Sofia Iyer,11800941.52
9038,Secret War,Thriller,Hindi,1988,9,Maria Silva,9931737.95
9039,Crimson Garden,Horror,English,2002,7.8,Sanjay Muller,3877165.55
9040,Dark Storm,Adventure,Hindi,1986,9.2,Maria Watanabe,4444649.78
9041,Dark Horizon,Thriller,English,1981,9.5,Emma Kapoor,1415112.39
9042,Frozen War,Adventure,English,2013,3,Arjun Rossi,10252026.78
9043,Broken Voyage,Crime,Hindi,1992,3.4,Carlos Costa,2669723.98
9044,Frozen Symphony,Fantasy,Spanish,1995,5.4,Emma Fernandes,12148205.46
9045,Lost Flame,Fantasy,Mandarin,1994,8,Luis Garcia,189549365.1
9046,Endless Truth,Horror,Hindi,1991,3.8,James Chen,328609.97
9047,Golden City,Adventure,Hindi,2010,3.7,Emma Rossi,9430767.36
9048,Frozen Symphony,Documentary,Spanish,2006,7,Luis Costa,128385506.7
9049,Last Kingdom,Action,Mandarin,2021,3.2,Sofia Lee,9930707.31
9050,Wild Horizon,Horror,Portuguese,1994,8.3,Luis Sharma,8369559.71
9051,Golden Kingdom,Fantasy,English,2015,4.3,Anjali Wong,12802605.35
9052,Last Shadows,Adventure,English,2025,4.1,Maria Wong,16215964.85
9053,Hidden Truth,Romance,Mandarin,2020,7.9,Anjali Anderson,18281200.27
9054,Crimson Storm,Sci-Fi,Hindi,1992,3,David Kim,5273394.38
9055,Last Heart,Romance,Tamil,1997,4.2,Elena Silva,18380627.41
9056,Midnight Truth,Documentary,Hindi,2019,6.6,Emma Nolan,15718025.48
9057,Dark Horizon,Crime,Japanese,1981,8.5,Luis Kapoor,847357.72
9058,Last Heart,Animation,Spanish,1990,8.8,Priya Rossi,4068236.69
9059,Last Truth,Crime,English,1989,9.3,Raj Kim,17326499.48
9060,Shattered City,Action,Portuguese,1994,3.1,Chris Chen,14211249.39
9061,Distant Garden,Drama,Hindi,2021,8.3,Arjun Kumar,4084815.45
9062,Hidden Storm,Fantasy,German,2005,4.6,Sofia Kapoor,8829506.3
9063,Wild Echo,Drama,Telugu,1982,5.9,Yuki Nolan,16782455.74
9064,Endless Flame,Romance,Hindi,1994,2.9,Priya Kim,12283771.99
9065,Distant City,Sci-Fi,Korean,1990,9,Sofia Kapoor,7485968.35
9066,Wild Echo,Adventure,Hindi,1991,9.5,Hana Patel,11238954.96
9067,Wild Garden,Animation,Portuguese,1987,5.4,Sanjay Kumar,6837742.5
9068,Midnight Legacy,Comedy,Spanish,1997,5.3,Carlos Sharma,11924031.13
9069,Silent Kingdom,Romance,Portuguese,1982,9.1,Priya Rossi,16666127.11
9070,Distant Journey,Adventure,Portuguese,1995,4.3,Chris Sharma,16203850.78
9071,Rising Legacy,Crime,Korean,2026,8,Elena Fernandes,126567900.3
9072,Golden Dream,Thriller,English,1997,6.6,Sanjay Kapoor,14731896.23
9073,Endless Horizon,Comedy,Hindi,2002,3.8,Yuki Garcia,13545020.57
9074,Hidden Echo,Animation,Hindi,1980,3.4,Raj Costa,2256743.9
9075,Wild Heart,Sci-Fi,Portuguese,1985,8.3,Sofia Costa,19746283.88
9076,Sacred Empire,Fantasy,English,2014,3.9,Sanjay Garcia,19389055.02
9077,Hidden Voyage,Action,English,2010,8.7,Emma Iyer,3021391.37
9078,Rising Empire,Horror,Hindi,2003,6,Sanjay Anderson,4668940.54
9079,Dark Dream,Fantasy,Tamil,2017,3.5,Sofia Anderson,17217867.08
9080,Forgotten Truth,Fantasy,English,1990,4.4,Luis Wong,12622235.56
9081,Rising Shadows,Action,English,2021,7.4,Sanjay Lee,535354.3
9082,Lost Dream,Thriller,Portuguese,2006,6.6,Aiko Anderson,18333086.86
9083,Rising Island,Adventure,Spanish,2016,9.2,Wei Kim,5903563.45
9084,Golden Legacy,Documentary,Tamil,1993,4.6,Anjali Patel,184947464.8
9085,Lost Journey,Animation,Japanese,1990,5.8,Yuki Iyer,6378346.59
9086,Last Flame,Thriller,German,2021,6.9,Arjun Rossi,9263630.59
9087,Secret Truth,Action,Spanish,2008,7.3,Luis Wong,1570295.35
9088,Secret Truth,Crime,Hindi,2017,8.5,Anjali Muller,15228804.01
9089,Hidden River,Thriller,Hindi,2011,6.9,Priya Costa,8299863.65
9090,Burning River,Thriller,Korean,2000,2.8,Michael Rossi,7304366.6
9091,Broken River,Sci-Fi,Japanese,2024,3.4,Nina Watanabe,18109688.74
9092,Broken Shadows,Thriller,French,1982,6.5,Maria Kumar,11582082.87
9093,Lost Path,Adventure,Spanish,1988,9.1,Hana Iyer,187585294.2
9094,Endless Flame,Crime,Telugu,1990,8.3,Emma Chen,33068114.21
9095,Crimson Empire,Crime,German,2003,2.5,James Nolan,19591584.76
9096,Hidden Truth,Romance,Spanish,2013,7.7,Chris Patel,1955478.04
9097,Wild Heart,Thriller,Hindi,2025,2.3,Luis Smith,7999841.37
9098,Rising Horizon,Drama,English,1989,6.7,James Smith,8031542.43
9099,Broken Truth,Action,Hindi,2012,5.2,David Nolan,14934846.66
9100,Endless Horizon,Action,Telugu,1995,2.2,Michael Rossi,1992959.28
9101,Forgotten Journey,Action,Korean,2023,9.4,Nina Nolan,113890324
9102,Eternal Garden,Action,Japanese,1994,9.1,Emma Watanabe,1533257722
9103,Silent Legacy,Comedy,Korean,1986,3.9,Aiko Kapoor,1473145.61
9104,Forgotten Island,Drama,Korean,1980,8.9,Raj Silva,1543624.94
9105,Hidden Island,Adventure,Italian,2009,9.1,Wei Sharma,694721.1
9106,Frozen Empire,Crime,English,2013,3.6,James Patel,1729330.22
9107,Midnight Truth,Adventure,Spanish,2018,2.4,Yuki Muller,13246765.05
9108,Shattered Echo,Documentary,English,2009,2.7,Priya Garcia,147570955.9
9109,Lost Kingdom,Sci-Fi,Mandarin,1988,3.5,Sanjay Rossi,18079030.15
9110,Secret River,Drama,Telugu,2006,2.6,Nina Patel,6205435.99
9111,Forgotten Symphony,Action,Hindi,1988,7.5,Priya Wong,16166380.96
9112,Shattered Island,Comedy,Spanish,2014,5,Yuki Sharma,130839591.2
9113,Last Garden,Comedy,Hindi,2015,7.2,Maria Sharma,10830197.93
9114,Silent Path,Comedy,English,2013,2.8,Aiko Lee,19759532.31
9115,Distant Journey,Comedy,Spanish,1996,8.7,Wei Watanabe,14905491.47
9116,Midnight Journey,Fantasy,Portuguese,2009,3.3,Arjun Wong,10655051.21
9117,Wild Heart,Crime,Telugu,1990,8,Maria Reddy,17664574.36
9118,Frozen Path,Romance,English,1986,9.3,Emma Iyer,5871699.92
9119,Midnight Path,Thriller,Spanish,2013,8.9,Carlos Garcia,7370366.07
9120,Distant Empire,Horror,English,1996,6.8,Anjali Lee,9711263.12
9121,Forgotten Path,Documentary,Japanese,1998,6.7,Yuki Fernandes,18331592.31
9122,Forgotten Echo,Adventure,Japanese,1983,7.4,Anjali Iyer,5886365.98
9123,Wild Dream,Fantasy,German,2002,2.3,Chris Kapoor,57642501.2
9124,Wild Garden,Fantasy,Korean,2000,8.2,Emma Garcia,13836909.04
9125,Lost War,Fantasy,English,1996,8,Emma Rossi,10233124.32
9126,Crimson Symphony,Thriller,Telugu,2016,4.2,David Chen,11425290.28
9127,Wild Truth,Action,Tamil,2018,8,Luis Chen,190716091
9128,Secret Kingdom,Thriller,Hindi,2008,4.8,Emma Sharma,5223562.13
9129,Eternal Journey,Horror,Spanish,2021,2.4,Aiko Lee,7185069.26
9130,Frozen Flame,Thriller,English,2004,9.5,Yuki Kim,18646426.65
9131,Broken Kingdom,Comedy,Hindi,1994,6.6,Luis Wong,16559304.06
9132,Endless Dream,Romance,English,1998,2.5,Arjun Reddy,3591736.54
9133,Crimson Kingdom,Adventure,French,2019,4,Elena Kumar,16322772.38
9134,Dark Voyage,Fantasy,Korean,1987,9.2,Raj Garcia,15969617.05
9135,Forgotten Legacy,Action,English,1994,7,Emma Iyer,5703817.89
9136,Wild Storm,Crime,English,2022,8.7,Nina Garcia,7771471.96
9137,Eternal Kingdom,Romance,French,1986,9.2,Chris Patel,134775104.9
9138,Secret Flame,Drama,Japanese,1994,7.8,Hana Silva,100959.55
9139,Secret Heart,Fantasy,Hindi,1980,4.8,Aiko Chen,6132942.05
9140,Dark Storm,Action,Mandarin,2009,7,Michael Lee,638841.67
9141,Dark Truth,Thriller,English,1988,4.2,Nina Kumar,13686732.6
9142,Hidden Empire,Action,English,2017,6.1,Anjali Kim,17727161.51
9143,Wild Horizon,Documentary,English,2026,4.4,Yuki Fernandes,17449151.82
9144,Hidden Empire,Animation,Spanish,2025,6.2,Yuki Smith,18688543.74
9145,Forgotten Storm,Comedy,Mandarin,1989,6.9,Emma Sharma,12151109.05
9146,Secret Dream,Animation,Spanish,2023,4.8,David Kapoor,7317698.01
9147,Secret War,Documentary,Hindi,1987,6.3,Wei Muller,11800001.15
9148,Rising Journey,Romance,Hindi,2018,4.2,Arjun Patel,165185254.4
9149,Secret Kingdom,Horror,Spanish,1999,5.5,Sanjay Costa,121060431.8
9150,Silent Flame,Thriller,English,2004,8.8,David Muller,93125635.45
9151,Broken Echo,Adventure,German,1998,5.9,Anjali Fernandes,16203083.09
9152,Broken Dream,Animation,Hindi,2010,7.4,Chris Chen,364752.3
9153,Hidden Heart,Fantasy,Telugu,1989,7.8,Luis Iyer,371021.04
9154,Rising Flame,Crime,Mandarin,2026,2.9,Hana Anderson,103804059.4
9155,Secret Storm,Drama,English,2014,7,Nina Smith,16497470.98
9156,Rising City,Romance,English,2025,2.1,James Wong,563293632.2
9157,Endless War,Horror,Telugu,1997,8.1,Emma Wong,1476465.04
9158,Wild Empire,Horror,English,2005,7,Elena Sharma,6082191.71
9159,Sacred Truth,Horror,English,1983,8,Anjali Garcia,149356902.5
9160,Distant Kingdom,Documentary,French,1992,7.1,Maria Reddy,2375711.48
9161,Wild Garden,Fantasy,English,2000,6.9,Carlos Rossi,5794086.78
9162,Forgotten Horizon,Action,Hindi,2019,8.6,Priya Muller,5096583.76
9163,Frozen Island,Crime,Spanish,2010,3.2,Nina Rossi,1512933.86
9164,Golden River,Horror,Hindi,2006,7.5,Sofia Wong,7521674.64
9165,Forgotten Journey,Fantasy,English,2000,8.3,James Chen,8596358.5
9166,Crimson Symphony,Romance,English,1991,7.7,Sofia Smith,16448085.3
9167,Frozen Island,Adventure,Mandarin,2026,3.2,Maria Garcia,11453808.08
9168,Frozen Heart,Romance,Hindi,1983,9,Maria Muller,5561903.68
9169,Hidden Island,Adventure,French,2012,9.1,Carlos Reddy,512911.34
9170,Golden Dream,Drama,English,2006,3.3,Chris Rossi,18664980.41
9171,Last Truth,Sci-Fi,Tamil,2011,2.7,Michael Silva,13841797.77
9172,Wild Horizon,Fantasy,English,1990,4.1,Emma Nolan,16531804.03
9173,Rising Kingdom,Comedy,Hindi,2021,5.1,Michael Watanabe,2767954.73
9174,Wild Island,Crime,Italian,1984,7.7,Sofia Watanabe,10102647.62
9175,Forgotten Journey,Adventure,English,1986,3.9,Priya Silva,156613827.6
9176,Eternal Horizon,Romance,English,2005,8,Luis Muller,8526068.29
9177,Endless Garden,Adventure,English,2021,8.6,Chris Garcia,18673609.07
9178,Golden Symphony,Thriller,English,2007,6.7,Emma Anderson,3972052.22
9179,Lost Horizon,Fantasy,Telugu,2013,5.8,Hana Nolan,11578968.9
9180,Crimson Island,Action,French,1980,2.4,Wei Garcia,9726764.62
9181,Dark Symphony,Fantasy,English,2026,9.3,Chris Sharma,7443395.14
9182,Silent Flame,Documentary,Tamil,2020,8.1,Arjun Muller,251017405.9
9183,Frozen Island,Documentary,Japanese,2023,7.4,Sofia Watanabe,3172796.4
9184,Golden Echo,Drama,English,1991,6.3,James Silva,6726824.18
9185,Distant Voyage,Comedy,English,1999,4.8,Priya Wong,2453143.49
9186,Distant Garden,Documentary,English,1982,4.5,Wei Smith,16222625.91
9187,Crimson Shadows,Romance,Telugu,2024,4.3,Chris Rossi,14959287.58
9188,Secret Kingdom,Drama,Hindi,2018,2.1,Aiko Chen,19327572.81
9189,Midnight Empire,Romance,Hindi,2004,2.4,Emma Costa,10606507.57
9190,Frozen Dream,Drama,Hindi,1984,3.6,Luis Patel,3340954.33
9191,Burning Heart,Documentary,English,2005,2.2,Wei Chen,5975880.92
9192,Forgotten Voyage,Sci-Fi,Japanese,1999,4.7,Carlos Wong,7489072.1
9193,Wild Dream,Fantasy,English,1986,4,Arjun Sharma,17674226.4
9194,Dark Flame,Fantasy,English,2000,5.8,Arjun Sharma,12897379.77
9195,Endless Path,Documentary,Spanish,1997,6.3,Elena Chen,10645536.17
